Year,Kilometer,Length,Fuel Tank Capacity,Max_Power_Value,Max_Power_RPM,Max_Torque_Value,Make_encoded,Fuel_CNG,Fuel_Others,Fuel_Petrol,Transmission_is_Automatic,Volume,Efficiency,Age_Kilometer,Kilometer_per_Year,Power_to_CC,Power_to_Torque,RPM_Ratio,Owner_First_Owner,Owner_Fourth_Plus_Owner,Owner_New,Owner_Second_Owner,Owner_Third_Owner,Seating_2,Seating_4,Seating_6,Seating_7,Seating_8
2015,0.1357312393092186,-0.6555019416984503,-0.4695620479335419,-0.7499454043983187,1.1043686708958005,-0.934264905819708,-0.6396645235869339,0,0,1,0,37.30368986804872,1.5971167339837058,1.357312393092186,0.01357312393092186,-0.7499454043983187,-0.7499454043983187,0.9308728595980532,1,0,0,0,0,0,0,0,0,0
2015,0.4960131890178753,1.470034645193622,1.532289648247263,0.9669137734140384,-0.924407069050156,1.123246187469462,1.2123767407821522,0,0,0,1,1871.7371461931953,0.6310254556115158,4.960131890178753,0.049601318901787525,0.9669137734140384,0.8608208816558536,-0.924407069050156,0,0,0,1,0,0,0,0,0,0
2020,-0.7965735797325869,0.0696278107593995,-0.1359200985700744,-0.2571432329892159,-0.7399729108732509,0.0403456120541093,0.4185635894933639,0,0,0,0,32.44787797771908,1.8918705599425694,-3.9828678986629344,-0.1593147159465174,-0.2571432329892159,-0.2571432329892159,-0.7399729108732509,1,0,0,0,0,0,0,0,0,0
2021,-0.576742587626036,1.0213606108603277,0.197721850793393,0.2992463153758984,-1.2932753854039662,0.7117439688116279,0.4477814173579392,0,0,0,0,959.227959768971,1.5134711422896407,-2.306970350504144,-0.144185646906509,0.2405609957135981,0.2992463153758984,-1.2932753854039662,1,0,0,0,0,0,0,0,0,1
2015,-0.0788381643033577,-0.9840763607809134,-0.6697472175516225,-0.7022548716813087,1.1043686708958005,-0.9414842429891436,-0.98555689465635,0,0,1,0,837.7673491792258,1.0485371992264838,-0.788381643033577,-0.00788381643033577,-0.7022548716813087,-0.7022548716813087,0.9308728595980532,0,0,0,1,0,0,0,0,0,0
2017,-0.8877237572842371,-0.7461431607556815,-0.8032039972970094,-0.638667494725296,1.1043686708958005,-0.9703615916668864,-0.7598816335975614,0,0,1,0,650.2348232618866,0.7951497961596039,-7.101790058273897,-0.11096546966052964,-0.638667494725296,-0.638667494725296,0.5933881225966249,1,0,0,0,0,0,0,0,0,0
2019,0.261978949358235,0.3891381079361395,0.5313638001568606,0.1720715614638719,-0.9705156085943822,0.5456992139146072,-0.0443271278351328,0,0,0,0,344.10063049528827,0.3238300415140733,1.5718736961494102,0.043663158226372505,0.1720715614638719,0.1720715614638719,-0.9705156085943822,1,0,0,0,0,0,0,0,1,0
2012,-0.3646975299383139,-1.5845744370350705,-1.136845946660477,-0.7976359371153289,1.1043686708958005,-0.950422504338622,-0.6396645235869339,0,0,1,0,3330.82442260811,0.7016218331590232,-4.741067889198081,-0.028053656149101068,-0.7976359371153289,-0.7976359371153289,0.9308728595980532,1,0,0,0,0,0,0,0,0,0
2013,0.2374958352677827,0.3528816203132471,-0.6697472175516225,-0.2094527002722067,1.6576711454265156,-0.7104654535672018,-0.7598816335975614,0,0,1,0,-291.5806452209633,0.31273396108743456,2.8499500232133923,0.019791319605648557,-0.2094527002722067,-0.2094527002722067,0.8906829709949691,1,0,0,0,0,0,0,0,0,0
2018,0.328737254238404,-0.6555019416984503,-0.2693768783154614,-0.638667494725296,-0.7399729108732509,-0.3206212464176748,-0.98555689465635,0,0,0,0,-218.57516172822795,2.370906882280247,2.301160779668828,0.046962464891200574,-0.638667494725296,-0.638667494725296,-0.7399729108732509,1,0,0,0,0,0,0,0,0,0
2019,-0.6792371149363677,-1.5279236751243008,-1.136845946660477,-0.972501223744365,0.6432832754535375,-1.049774300530679,-0.6396645235869339,0,0,1,0,2279.36304804995,0.8554380007257094,-4.075422689618207,-0.11320618582272796,-0.972501223744365,-0.972501223744365,0.4000282358112188,1,0,0,0,0,0,0,0,0,0
2014,4.799566783798828,0.953379696567404,1.865931597610731,0.6330800443949688,-1.1088412272270611,0.7117439688116279,0.4477814173579392,0,0,0,0,1063.869948240859,0.33928362926358535,52.79523462178711,0.43632425307262074,0.27855904660890884,0.6330800443949688,-1.1088412272270611,1,0,0,0,0,0,0,0,1,0
2022,-1.3925424219335965,-1.4259523036849158,-1.3370311162785575,-0.1935558560332027,-0.5555387526963458,-0.3206212464176748,-0.98555689465635,0,0,1,0,2761.589441512735,0.14476540873030602,-4.17762726580079,-0.4641808073111988,-0.1935558560332027,-0.1935558560332027,-0.5555387526963458,1,0,0,0,0,0,0,0,0,0
2012,0.5112200921796473,0.5341640584277095,0.197721850793393,-0.5432864292912759,-1.1088412272270611,-0.1762345030289612,-0.0443271278351328,0,0,0,0,691.5208326795218,-2.7477308507443436,6.645861198335414,0.03932462247535748,-0.3848659739972286,-0.5432864292912759,-1.1088412272270611,0,0,0,0,1,0,0,0,0,1
2021,-0.9790564176738286,2.668764767225505,1.1986476988837955,5.306752250661941,0.4127405777324061,3.180757280758632,1.6831095393214992,0,0,1,1,4297.746345896844,4.427282725027291,-3.9162256706953142,-0.24476410441845714,2.046703069907414,1.6683927072223017,0.4127405777324061,1,0,0,0,0,0,1,0,0,0
2014,-0.644504548114885,2.192898367175041,2.066116767228811,2.254558156773307,-0.7399729108732509,2.567113621356599,1.382289068564668,0,0,0,1,3434.7626117286027,1.091205585537764,-7.0895500292637355,-0.058591322555898634,0.9837033508974341,0.8782463456299526,-0.7399729108732509,0,0,0,1,0,0,0,0,0,0
2018,0.7819029684591563,-0.6555019416984503,-0.6030188276789289,-0.9248106910273554,-0.7399729108732509,-0.6093947331951023,-0.6396645235869339,0,0,0,0,833.2837709393162,1.5336348528072181,5.473320779214094,0.11170042406559376,-0.9248106910273554,-0.9248106910273554,-0.7399729108732509,1,0,0,0,0,0,0,0,0,0
2018,0.8153581554150497,-0.6555019416984503,-0.2693768783154614,-0.638667494725296,-0.7399729108732509,-0.3206212464176748,-0.98555689465635,0,0,0,0,-218.57516172822795,2.370906882280247,5.707507087905348,0.11647973648786425,-0.638667494725296,-0.638667494725296,-0.7399729108732509,1,0,0,0,0,0,0,0,0,0
2011,1.1499100249739955,-1.5845744370350705,-1.136845946660477,-0.7976359371153289,1.1043686708958005,-0.950422504338622,-0.6396645235869339,0,0,1,0,3330.82442260811,0.7016218331590232,16.09874034963594,0.0821364303552854,-0.7976359371153289,-0.7976359371153289,0.9308728595980532,1,0,0,0,0,0,0,0,0,0
2015,0.8153581554150497,0.2282499441095541,0.7982773596476346,0.7125642655899853,-0.5555387526963458,0.9788594440807484,1.2123767407821522,0,0,0,1,194.96782507459028,0.892627427019246,8.153581554150497,0.08153581554150498,0.7125642655899853,0.7125642655899853,-0.5555387526963458,1,0,0,0,0,0,0,0,0,0
2011,-0.3403664848794819,-1.5619141322707626,-1.6039446757693314,-1.322231797002438,1.2888028290727054,-1.1508450209027783,-0.98555689465635,0,1,0,0,5809.341235020332,0.824362471460077,-4.765130788312747,-0.02431189177710585,-1.322231797002438,-1.322231797002438,1.2888028290727054,0,0,0,1,0,0,0,0,0,0
2018,1.0282852134861578,0.2055896393452463,-0.6030188276789289,-0.0504842578821734,-0.7399729108732509,0.1125389837484661,-0.6396645235869339,0,0,0,0,-156.6059377767826,0.08371920670618467,7.197996494403104,0.1468978876408797,-0.0504842578821734,-0.0504842578821734,-0.7399729108732509,1,0,0,0,0,0,0,0,0,0
2014,0.1158406099736241,-1.1766889512775298,-0.6030188276789289,-0.7658422486373218,1.1043686708958005,-0.9414842429891436,-0.6396645235869339,0,0,1,0,1495.824412056791,1.270013826243393,1.274246709709865,0.010530964543056735,-0.7658422486373218,-0.7658422486373218,0.9308728595980532,1,0,0,0,0,0,0,0,0,0
2011,0.5720477048267261,1.508557163292945,1.1986476988837955,0.7761516425459981,1.5654540663380632,-0.1617958286900898,-0.7598816335975614,0,0,1,1,1431.1359318049194,0.6475227402253105,8.008667867574164,0.04086055034476615,0.6600856480331037,0.7761516425459981,1.0875674713131969,1,0,0,0,0,0,0,0,0,0
2016,-0.0270130383280448,-2.0151202275569187,-1.136845946660477,-1.3063349527634347,1.1043686708958005,-1.2663544156137496,-0.98555689465635,0,0,1,0,6503.000601732141,1.149087047898475,-0.2431173449524032,-0.0030014487031160887,-1.3063349527634347,-1.3063349527634347,1.1043686708958005,1,0,0,0,0,0,0,0,0,0
2019,0.2983234479148631,1.6195926566380534,3.5341413444280683,1.8253433623202175,-0.7399729108732509,2.567113621356599,2.104670256298474,0,0,0,1,6427.310486790937,0.5164885001552233,1.7899406874891786,0.04972057465247718,0.7964293920111691,0.7110489177941447,-0.7399729108732509,1,0,0,0,0,0,0,0,0,0
2019,-0.6749183544384246,-1.4259523036849158,0.5313638001568606,-1.1314696661343986,0.6432832754535375,-1.2013803810888284,-0.98555689465635,1,0,0,0,2761.589441512735,-2.1293691173549734,-4.0495101266305475,-0.11248639240640411,-1.1314696661343986,-1.1314696661343986,0.6432832754535375,1,0,0,0,0,0,0,0,0,0
2017,0.998023476194231,-0.907031324582267,-0.4695620479335419,-0.988398067983369,-0.924407069050156,-0.5372013615007454,0.4477814173579392,0,0,0,0,762.0832796649163,2.1049360192825017,7.984187809553848,0.12475293452427888,-0.988398067983369,-0.988398067983369,-0.924407069050156,1,0,0,0,0,0,0,0,0,0
2017,-0.5573081653852956,-1.2197435303297146,-1.136845946660477,-0.7181517159203126,1.1043686708958005,-0.9414842429891436,-0.3477881586160274,0,0,1,1,1760.5113112567783,0.631705393355984,-4.458465323082365,-0.06966352067316195,-0.7181517159203126,-0.7181517159203126,1.1043686708958005,0,0,0,1,0,0,0,0,0,0
2013,-0.5039015214811583,0.1942594869630924,-0.6030188276789289,-0.1299684790771895,1.381019908161158,-0.6238334075339736,-0.6396645235869339,0,0,1,0,-147.9753027671002,0.21552971998809609,-6.0468182577739,-0.04199179345676319,-0.1299684790771895,-0.1299684790771895,1.0191534729085727,1,0,0,0,0,0,0,0,0,0
2014,0.3895648668854855,0.1942594869630924,-0.1359200985700744,-0.1935558560332027,-0.5555387526963458,-0.3206212464176748,1.382289068564668,0,0,0,1,25.100509727176608,1.4240414631057219,4.28521353574034,0.0354149878986805,-0.1935558560332027,-0.1935558560332027,-0.5555387526963458,1,0,0,0,0,0,0,0,0,0
2017,1.210737637621076,0.6814560393957103,1.1986476988837955,0.1720715614638719,-0.9705156085943822,0.6178925856089641,-0.0443271278351328,0,0,0,0,1220.10869672701,0.14355474225171277,9.685901100968607,0.1513422047026345,0.1720715614638719,0.1720715614638719,-0.9705156085943822,1,0,0,0,0,0,0,0,1,0
2015,-0.3403664848794819,0.2055896393452463,-0.6030188276789289,-0.1299684790771895,1.381019908161158,-0.6454914190422807,-0.6396645235869339,0,0,1,0,-156.6059377767826,0.21552971998809609,-3.403664848794819,-0.03403664848794819,-0.1299684790771895,-0.1299684790771895,1.0191534729085727,1,0,0,0,0,0,0,0,0,0
2018,6.961813029127754,-0.0323435606799856,0.197721850793393,-0.0504842578821734,-0.7399729108732509,0.1125389837484661,-0.6396645235869339,0,0,0,1,-6.6425674984698695,-0.25532968500748204,48.73269120389428,0.994544718446822,-0.0504842578821734,-0.0504842578821734,-0.7399729108732509,1,0,0,0,0,0,0,0,0,0
2018,-0.644504548114885,0.3891381079361395,0.5313638001568606,-0.1458653233161937,-0.7399729108732509,0.2569257271371798,-0.0443271278351328,0,0,0,0,344.10063049528827,-0.27451121674666906,-4.5115318368041954,-0.09207207830212642,-0.1458653233161937,-0.1458653233161937,-0.7399729108732509,1,0,0,0,0,0,0,0,1,0
2016,0.8761857680621304,0.9307193918030962,1.1986476988837955,0.7443579540679907,-0.7399729108732509,0.7622793289976777,0.2702702116357294,0,0,0,1,690.5810620923536,0.6209981087530152,7.885671912559174,0.0973539742291256,0.5352529126692838,0.7443579540679907,-0.7399729108732509,1,0,0,0,0,0,0,0,1,0
2019,-0.8878149987032075,0.3166251326903546,-0.1359200985700744,0.8238421752630094,0.6432832754535375,0.4013124705258935,1.6831095393214992,0,0,1,1,149.14097382396494,-6.061224086283846,-5.326889992219245,-0.14796916645053457,0.8238421752630094,0.8238421752630094,0.6432832754535375,1,0,0,0,0,0,0,0,0,0
2021,-0.4772286133354128,-0.6781622464627581,0.3311786305387801,0.0131031190738393,-0.9705156085943822,0.4013124705258935,-0.0443271278351328,0,0,0,0,-554.2852616288815,0.039565110383246664,-1.908914453341651,-0.1193071533338532,0.0131031190738393,0.0131031190738393,-0.9705156085943822,1,0,0,0,0,0,1,0,0,0
2012,-0.4002512695305317,0.1942594869630924,-0.1359200985700744,-0.1935558560332027,-0.5555387526963458,-0.3206212464176748,1.2123767407821522,0,0,0,1,25.100509727176608,1.4240414631057219,-5.203266503896912,-0.030788559194656284,-0.1935558560332027,-0.1935558560332027,-0.5555387526963458,0,0,0,1,0,0,0,0,0,0
2021,-1.2527806745856909,0.1715991821987846,0.3311786305387801,0.7602547983069944,-0.7399729108732509,1.3398263025525323,2.104670256298474,0,0,0,1,606.7648069479343,2.2956034242613086,-5.0111226983427635,-0.3131951686464227,0.7602547983069944,0.5674278799114605,-0.7399729108732509,1,0,0,0,0,0,0,0,0,0
2017,0.6874072722119162,-0.6555019416984503,-0.2693768783154614,-0.638667494725296,-0.7399729108732509,-0.3206212464176748,-0.98555689465635,0,0,0,0,-218.57516172822795,2.370906882280247,5.49925817769533,0.08592590902648953,-0.638667494725296,-0.638667494725296,-0.7399729108732509,1,0,0,0,0,0,0,0,0,0
2022,-1.3925424219335965,0.0356373536129378,-0.1359200985700744,-0.2571432329892159,1.381019908161158,-0.7249041279060732,-0.6396645235869339,0,0,1,1,11.846939790452716,1.8918705599425694,-4.17762726580079,-0.4641808073111988,-0.2571432329892159,-0.2571432329892159,0.8587926634535693,1,0,0,0,0,0,0,0,0,0
2021,-1.048916930799,1.5380155594865454,0.9317341393930216,2.095589714383274,-0.7399729108732509,2.7115003647453126,1.670286102580891,0,0,0,1,1866.1813159571411,2.2491284002413456,-4.195667723196,-0.26222923269975,0.9143426253840026,0.7728524552789834,-0.7399729108732509,1,0,0,0,0,0,0,0,0,0
2022,-1.3136082872327712,-0.9954065131630674,-1.0033891669150898,-0.638667494725296,1.1043686708958005,-0.9487035801585794,-0.98555689465635,0,0,1,0,360.2274225696866,0.6365102552271648,-3.9408248616983137,-0.4378694290775904,-0.638667494725296,-0.638667494725296,0.7247694521941022,1,0,0,0,0,0,0,0,0,0
2014,0.997840993356292,-0.9840763607809134,-0.6697472175516225,-0.877120158310345,-0.7399729108732509,-0.3928146181120317,-0.98555689465635,0,0,0,0,837.7673491792258,1.3096286708242109,10.976250926919212,0.09071281757784472,-0.877120158310345,-0.877120158310345,-0.7399729108732509,1,0,0,0,0,0,0,0,0,0
2022,-1.16153925561507,-0.6781622464627581,0.3311786305387801,0.0131031190738393,-0.9705156085943822,0.4013124705258935,-0.0443271278351328,0,0,0,1,-554.2852616288815,0.039565110383246664,-3.4846177668452105,-0.38717975187169,0.0131031190738393,0.0131031190738393,-0.9705156085943822,1,0,0,0,0,0,1,0,0,0
2016,0.0187293263825597,-0.9840763607809134,-0.6697472175516225,-0.7340485601593152,1.1043686708958005,-0.934264905819708,-0.98555689465635,0,0,1,0,837.7673491792258,1.0960083758806158,0.1685639374430373,0.0020810362647288557,-0.7340485601593152,-0.7340485601593152,0.9308728595980532,1,0,0,0,0,0,0,0,0,0
2019,-0.6140907417913446,-0.657767972174881,-0.5362904378062354,-0.3366274541842325,0.1821978800112747,-0.5372013615007454,-0.3477881586160274,0,0,1,0,-392.43866922654945,0.6276961706817861,-3.6845444507480676,-0.1023484569652241,-0.3366274541842325,-0.3366274541842325,0.1821978800112747,1,0,0,0,0,0,0,0,0,0
2010,2.244807052621441,0.9307193918030962,1.865931597610731,0.6648737328729768,-1.1088412272270611,0.7117439688116279,0.4477814173579392,0,0,0,0,1038.5834675831268,0.35632267213027935,33.67210578932162,0.14965380350809607,0.2925484617374154,0.6648737328729768,-1.1088412272270611,0,0,0,0,1,0,0,0,1,0
2018,-0.3707802912030222,0.3891381079361395,0.5313638001568606,-0.8612233140713426,-1.4777095435808714,-0.3206212464176748,-0.0443271278351328,0,0,0,0,332.88933175734655,-1.6207790478333417,-2.5954620384211555,-0.05296861302900317,-0.5854642580514828,-0.8612233140713426,-1.4777095435808714,1,0,0,0,0,0,0,0,0,1
2020,-1.070297836644449,1.7646186071296237,1.865931597610731,0.9987074618920448,-0.924407069050156,1.123246187469462,1.6831095393214992,0,0,0,1,2011.8734656947586,0.5352326222305575,-5.351489183222245,-0.2140595673288898,0.9987074618920448,0.8891260642887311,-0.924407069050156,1,0,0,0,0,0,0,0,0,0
2013,1.0890824123269138,-1.6888118389508862,-1.136845946660477,-1.1155728218953949,1.2888028290727054,-1.208599718258264,-0.98555689465635,1,0,0,0,6281.321137638028,0.9812875923711805,13.068988947922966,0.09075686769390949,-1.1155728218953949,-1.1155728218953949,1.2888028290727054,1,0,0,0,0,0,0,0,0,0
2015,-0.8574011923796667,0.6814560393957103,1.1986476988837955,0.1402778729858672,-0.9705156085943822,0.6178925856089641,-0.0443271278351328,0,0,0,0,1220.10869672701,0.11703011077941979,-8.574011923796668,-0.08574011923796668,0.1402778729858672,0.1402778729858672,-0.9705156085943822,1,0,0,0,0,0,0,0,1,0
2013,-0.826987386056127,-0.9840763607809134,-0.6697472175516225,-0.877120158310345,-0.7399729108732509,-0.3928146181120317,-0.98555689465635,0,0,0,0,837.7673491792258,1.3096286708242109,-9.923848632673524,-0.06891561550467724,-0.877120158310345,-0.877120158310345,-0.7399729108732509,1,0,0,0,0,0,0,0,0,0
2020,-0.1941673178822232,0.291698797449616,0.197721850793393,-0.32073060994523,0.1821978800112747,-0.501104675653567,0.2171536665211765,0,0,1,1,-224.2628566849602,-1.6221303242825371,-0.970836589411116,-0.03883346357644464,-0.32073060994523,-0.32073060994523,0.1821978800112747,1,0,0,0,0,0,0,0,0,0
2013,0.3895648668854855,0.9443155746616808,0.7315489697749411,0.7602547983069944,-0.5555387526963458,0.9788594440807484,1.2123767407821522,0,0,0,1,661.9425708402316,1.0392397907974424,4.674778402625826,0.03246373890712379,0.7602547983069944,0.7602547983069944,-0.5555387526963458,1,0,0,0,0,0,0,0,0,0
2016,-0.4620217101736424,0.3528816203132471,-0.8032039972970094,-0.4796990523352629,-1.1088412272270611,-0.3206212464176748,-0.7598816335975614,0,0,0,0,-293.54415124938726,0.5972319036627993,-4.158195391562781,-0.051335745574849156,-0.4796990523352629,-0.4796990523352629,-1.1088412272270611,1,0,0,0,0,0,0,0,0,0
2013,-0.3403664848794819,-0.6555019416984503,-0.6697472175516225,-0.877120158310345,-0.7399729108732509,-0.3928146181120317,-0.98555689465635,0,0,0,0,567.1625884781025,1.3096286708242109,-4.084397818553783,-0.028363873739956826,-0.877120158310345,-0.877120158310345,-0.7399729108732509,1,0,0,0,0,0,0,0,0,0
2011,0.9635646336296596,0.1942594869630924,-0.1359200985700744,-0.1935558560332027,-0.5555387526963458,-0.3206212464176748,-0.6396645235869339,0,0,1,0,25.100509727176608,1.4240414631057219,13.489904870815234,0.0688260452592614,-0.1935558560332027,-0.1935558560332027,-0.5555387526963458,0,0,0,1,0,0,0,0,0,0
2014,-0.8574011923796667,1.823535399516824,3.200499395064601,1.777652829603206,-0.924407069050156,2.206146762884815,1.2123767407821522,0,0,0,1,5532.946577647942,0.5554298283400627,-9.431413116176333,-0.07794556294360606,0.7912998438693755,0.8057726981312435,-0.924407069050156,0,0,0,1,0,0,0,1,0,0
2019,-0.5836769354678043,0.3528816203132471,-0.8032039972970094,-0.1935558560332027,1.6576711454265156,-0.7176847907366375,-0.7598816335975614,0,0,1,0,-293.54415124938726,0.24097969716855064,-3.502061612806826,-0.09727948924463405,-0.1935558560332027,-0.1935558560332027,0.9794577238902961,1,0,0,0,0,0,0,0,0,0
2014,2.731427953798092,0.953379696567404,1.865931597610731,0.6330800443949688,-1.1088412272270611,0.8344727006920346,0.4477814173579392,0,0,0,1,1063.869948240859,0.33928362926358535,30.045707491779012,0.24831163216346291,0.27855904660890884,0.6330800443949688,-1.1088412272270611,0,0,0,1,0,0,0,0,1,0
2020,0.0550129973265433,-0.6555019416984503,-1.0033891669150898,-0.7499454043983187,1.1043686708958005,-0.9487035801585794,0.4477814173579392,0,0,1,0,154.96078371572293,0.7474122993613919,0.2750649866327165,0.01100259946530866,-0.7499454043983187,-0.7499454043983187,0.8149927163711365,1,0,0,0,0,0,0,0,0,0
2018,0.809275394150343,0.2055896393452463,-0.6030188276789289,-0.0504842578821734,-0.7399729108732509,0.1125389837484661,-0.6396645235869339,0,0,0,0,-156.6059377767826,0.08371920670618467,5.664927759052401,0.11561077059290614,-0.0504842578821734,-0.0504842578821734,-0.7399729108732509,1,0,0,0,0,0,0,0,0,0
2019,0.7849443490915112,1.8280674604696852,1.0651909191384086,2.1591770913392856,-0.7399729108732509,2.7115003647453126,1.670286102580891,0,0,0,1,3089.961083342818,2.0270329501924027,4.709666094549068,0.13082405818191853,0.9420869155893745,0.7963034486045861,-0.7399729108732509,1,0,0,0,0,0,0,0,0,0
2022,-0.948642611350288,1.0825434337239586,0.1309934609206995,0.9351200849360316,-0.5555387526963458,0.5456992139146072,1.2123767407821522,0,0,1,1,1022.55495592489,7.138677597824004,-2.845927834050864,-0.31621420378342935,0.9351200849360316,0.9351200849360316,-0.5555387526963458,1,0,0,0,0,0,0,0,0,0
2014,0.6105211698260058,0.7086484051128796,0.5313638001568606,0.5535958231999532,-0.924407069050156,0.9788594440807484,-0.7644636846514022,0,0,0,1,196.07001238898226,1.041839551426969,6.7157328680860635,0.05550192452963689,0.5535958231999532,0.5535958231999532,-0.924407069050156,0,0,0,1,0,0,0,0,0,0
2018,-0.7053321607619657,-0.0323435606799856,0.197721850793393,-0.1140716348381861,1.4732369872496105,-0.6743687677200234,-0.6396645235869339,0,0,1,1,-6.6425674984698695,-0.576929835425139,-4.93732512533376,-0.10076173725170938,-0.1140716348381861,-0.1140716348381861,0.7740454689021639,1,0,0,0,0,0,0,0,0,0
2020,-0.3735175337721408,0.3891381079361395,-0.1359200985700744,0.1879684057028766,-1.2010583063155136,0.5456992139146072,1.2123767407821522,0,0,0,1,138.47399758720908,-1.382933117915364,-1.867587668860704,-0.07470350675442816,0.1879684057028766,0.1879684057028766,-1.2010583063155136,1,0,0,0,0,0,0,0,0,0
2011,0.7545305427679674,0.3075610107846315,-0.6697472175516225,-0.1776590117941991,1.6576711454265156,-0.7104654535672018,-0.7598816335975614,0,0,1,0,-253.2772575139057,0.26526278443330087,10.563427598751543,0.05389503876914053,-0.1776590117941991,-0.1776590117941991,0.9794577238902961,1,0,0,0,0,0,0,0,0,0
2021,-1.3318565710268957,1.4020537309006986,1.865931597610731,0.6171832001559651,-1.2010583063155136,1.2676329308581755,-0.1199960092669762,0,0,0,1,2150.878163111121,0.3307641078302385,-5.327426284107583,-0.3329641427567239,0.6171832001559651,0.48687848440331843,-1.2010583063155136,1,0,0,0,0,0,0,0,1,0
2012,0.0854268036500838,0.1942594869630924,-0.1359200985700744,-0.1935558560332027,-0.5555387526963458,-0.3206212464176748,1.2123767407821522,0,0,0,1,25.100509727176608,1.4240414631057219,1.1105484474510894,0.006571292588467985,-0.1935558560332027,-0.1935558560332027,-0.5555387526963458,0,0,0,1,0,0,0,0,0,0
2018,-0.2491250659088612,0.1715991821987846,0.3311786305387801,0.7602547983069944,-0.7399729108732509,1.3398263025525323,2.104670256298474,0,0,0,1,606.7648069479343,2.2956034242613086,-1.7438754613620282,-0.035589295129837314,0.7602547983069944,0.5674278799114605,-0.7399729108732509,1,0,0,0,0,0,0,0,0,0
2021,-1.2527806745856909,0.0696278107593995,-0.1359200985700744,-0.2571432329892159,-0.7399729108732509,0.0403456120541093,0.4185635894933639,0,0,0,0,32.2900767474323,1.8918705599425694,-5.0111226983427635,-0.3131951686464227,-0.2571432329892159,-0.2571432329892159,-0.7399729108732509,1,0,0,0,0,0,0,0,0,0
2014,1.8494275704154188,-1.505263370359993,-1.136845946660477,-0.988398067983369,1.2888028290727054,-1.1147483350556002,-0.98555689465635,0,0,1,0,4808.240261866769,0.869421288686318,20.343703274569606,0.16812977912867444,-0.988398067983369,-0.988398067983369,1.2888028290727054,0,0,0,1,0,0,0,0,0,0
2016,1.058668606003371,-0.6555019416984503,-1.0033891669150898,-0.877120158310345,-0.7399729108732509,-0.3928146181120317,-0.98555689465635,0,0,0,0,153.93455335998968,0.8741574926576517,9.528017454030339,0.11762984511148566,-0.877120158310345,-0.877120158310345,-0.7399729108732509,1,0,0,0,0,0,0,0,0,0
2019,-1.3925424219335965,1.3068804508906058,0.9317341393930216,0.7125642655899853,-1.1088412272270611,0.7622793289976777,0.2171536665211765,0,0,0,1,1541.0256737198806,0.7647720905173502,-8.35525453160158,-0.2320904036555994,0.7125642655899853,0.7125642655899853,-1.1088412272270611,1,0,0,0,0,0,0,0,0,0
2009,1.6632646619090312,0.1942594869630924,-0.1359200985700744,-0.1935558560332027,-0.5555387526963458,-0.3206212464176748,-0.5986582213161985,0,0,0,0,25.100509727176608,1.4240414631057219,26.6122345905445,0.10395404136931445,-0.1935558560332027,-0.1935558560332027,-0.5555387526963458,0,0,0,1,0,0,0,0,0,0
2019,-0.6848940829125458,0.4661831441347861,-0.6030188276789289,-0.4161116753792492,1.1043686708958005,-0.7682201509226874,-0.98555689465635,0,0,1,1,-191.42681395806864,0.69004756780298,-4.1093644974752745,-0.11414901381875764,-0.4161116753792492,-0.4161116753792492,0.7247694521941022,1,0,0,0,0,0,0,0,0,0
2017,-0.5210853220539577,-0.6555019416984503,-1.0033891669150898,-0.7340485601593152,1.1043686708958005,-0.934264905819708,-0.98555689465635,0,0,1,0,153.93455335998968,0.7315691501993591,-4.168682576431662,-0.06513566525674472,-0.7340485601593152,-0.7340485601593152,0.9308728595980532,1,0,0,0,0,0,0,0,0,0
2016,0.2408109401570501,0.3166251326903546,-0.1359200985700744,0.0766904960298526,-1.1088412272270611,0.4013124705258935,1.6831095393214992,0,0,0,1,149.14097382396494,-0.5642321984508742,2.1672984614134507,0.026756771128561122,0.0766904960298526,0.0766904960298526,-1.1088412272270611,0,0,0,1,0,0,0,0,0,0
2016,0.2430007342123455,-0.6781622464627581,-0.4695620479335419,-0.638667494725296,-0.7399729108732509,-0.1762345030289612,-0.6396645235869339,0,0,0,0,249.57214232906466,1.3601344008442693,2.1870066079111097,0.0270000815791495,-0.638667494725296,-0.638667494725296,-0.7399729108732509,1,0,0,0,0,0,0,0,0,0
2018,1.1639003758828212,-1.2197435303297146,-1.136845946660477,-0.7181517159203126,1.1043686708958005,-0.9414842429891436,-0.3477881586160274,0,0,1,0,1760.5113112567783,0.631705393355984,8.147302631179748,0.16627148226897445,-0.7181517159203126,-0.7181517159203126,1.1043686708958005,1,0,0,0,0,0,0,0,0,0
2014,0.8153581554150497,0.9103251175152192,0.9317341393930216,0.6171832001559651,-1.6621437017577765,1.123246187469462,1.6831095393214992,0,0,0,1,476.85655539054295,0.6624026898467295,8.968939709565547,0.07412346867409543,0.6171832001559651,0.5494638726941993,-1.6621437017577765,1,0,0,0,0,0,0,0,0,0
2013,0.2983234479148631,0.5568243631920173,0.2644502406660866,0.2833494711368955,1.5654540663380632,-0.4866660013146956,-0.6396645235869339,0,0,1,1,68.2345244557242,1.0714661118220439,3.579881374978357,0.02486028732623859,0.2833494711368955,0.2833494711368955,0.8810620810249051,1,0,0,0,0,0,0,0,0,0
