Model,Year,Kilometer,Location,Length,Width,Height,Fuel Tank Capacity,Engine_Value,Max_Power_Value,Max_Power_RPM,Max_Torque_Value,Max_Torque_RPM,Make_encoded,Drivetrain_encoded,Fuel_CNG,Fuel_Others,Fuel_Petrol,Transmission_is_Automatic,Color_Medium,Color_Premium,Color_Rare,Color_Silver,Color_Standard,Owner_First_Owner,Owner_Fourth_Plus_Owner,Owner_New,Owner_Second_Owner,Owner_Third_Owner,Seller_Commercial Registration,Seller_Corporate,Seating_2,Seating_4,Seating_6,Seating_7,Seating_8
i20 Magna (O) 1.2,2014,22999.999999999996,Ahmedabad,3995.0,1710.0,1505.0,45.0,1196.9999999999995,83.00000000000003,6000.0,113.796,4000.0,13.332835658211609,13.81,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C-Class C 220d Progressive [2018-2019],2018,23999.99999999999,Hyderabad,4686.0,1810.0,1442.0,66.0,1950.0000000000005,192.0,3800.0,400.0,1600.0,14.979287245081439,13.81,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Seltos HTX Plus 1.5 Diesel [2020-2021],2019,79000.00000000006,Ludhiana,4315.0,1800.0,1645.0,50.0,1493.0,113.00000000000003,4000.0,250.0,1500.0,14.082939331174831,13.81,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
i10 Magna 1.2 Kappa2,2011,67000.0,Lucknow,3585.0,1595.0,1550.0,35.0,1196.9999999999995,79.0,6000.0,112.7619,4000.0,13.332835658211609,13.81,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
DZire VXi AMT,2019,9644.000000000002,Pune,3995.0,1735.0,1515.0,37.0,1196.9999999999995,82.00000000000001,6000.0,113.0,4200.0,13.0876568212651,13.81,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Bolero Power Plus ZLX [2016-2019],2017,71999.99999999996,Guwahati,3995.0,1745.0,1880.0,50.0,1493.0,70.00000000000003,3600.0,195.0,1400.0,13.7548285741869,13.81,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Q7 45 TDI Technology Pack,2016,87999.99999999996,Delhi,5052.0,1968.0,1740.0,75.0,2966.9999999999995,245.0000000000001,2910.0,600.0,1500.0,14.645617786857711,13.81,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Ecosport Trend 1.5 TDCi,2014,114999.99999999991,Pune,3999.0,1765.0,1708.0,52.0,1497.9999999999998,88.99999999999999,3750.0,204.0,2000.0,13.701192212433263,13.81,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
A3 35 TDI Premium Plus + Sunroof,2016,40499.99999999998,Mumbai,4456.0,1796.0,1416.0,50.0,1967.9999999999998,141.00000000000003,3500.0,320.0,1750.0,14.645617786857711,13.81,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Grand i10 Magna 1.2 Kappa VTVT [2013-2016],2018,55220.99999999999,Mumbai,3765.0,1660.0,1520.0,43.0,1196.9999999999995,81.00000000000003,6000.0,114.0,4000.0,13.332835658211609,13.81,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C-Class C 220 CDI Avantgarde,2014,80000.0,Hyderabad,4686.0,1810.0,1442.0,66.0,2143.0000000000005,167.99999999999997,3000.0,400.0,1400.0,14.979287245081439,13.81,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Vitara Brezza LDi (O) [2016-2018],2018,67899.99999999999,Mumbai,3995.0,1790.0,1640.0,48.0,1248.0000000000005,88.99999999999999,4000.0,200.0,1750.0,13.0876568212651,13.81,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
A-Class A 200d,2016,37599.99999999998,Pune,4299.0,1780.0,1433.0,50.0,2143.0000000000005,133.99999999999997,3600.0,300.0,1400.0,14.979287245081439,13.81,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
GLE 250 d,2017,90000.00000000001,Ludhiana,4819.0,2035.0,1796.0,93.0,2143.0000000000005,201.0,3800.0,500.0,1600.0,14.979287245081439,13.81,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Creta SX 1.5 Diesel [2020-2022],2020,19700.00000000001,Mumbai,4300.0,1790.0,1635.0,50.0,1493.0,113.00000000000003,4000.0,250.0,1500.0,13.332835658211609,13.81,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Brio EX MT,2014,43037.000000000015,Haldwani,3610.0,1680.0,1500.0,35.0,1198.0,87.0,6000.0,109.0,4500.0,13.247622182348156,13.81,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Compass Limited (O) 2.0 Diesel [2017-2020],2017,86000.00000000001,Ludhiana,4395.0,1818.0,1640.0,60.0,1955.9999999999993,171.00000000000009,3750.0,350.0,1750.0,14.252383454646322,13.81,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
GLS 350 d,2018,87199.99999999996,Bangalore,5130.0,1934.0,1850.0,100.0,2987.000000000002,254.99999999999991,3400.0,620.0,1600.0,14.979287245081439,13.81,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Alto 800 Lxi CNG,2019,56000.000000000044,Ahmedabad,3395.0,1491.0,1475.0,35.0,925.1908124790585,46.99999999999999,6000.0,69.0,3500.0,13.0876568212651,13.81,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Baleno Delta 1.2,2017,34908.00000000002,Mumbai,3995.0,1745.0,1500.0,37.0,1196.9999999999995,83.00000000000003,6000.0,115.0,4000.0,13.0876568212651,13.81,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
CR-V 2.4 AT,2014,80120.99999999997,Mumbai,4370.0,1775.0,1550.0,50.0,1497.9999999999998,117.00000000000003,4200.0,200.0,1900.0,13.247622182348156,13.81,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Corolla Altis G AT Petrol,2018,38000.000000000015,Mumbai,4620.0,1775.0,1475.0,55.0,1797.9999999999995,138.00000000000006,6400.0,173.0,4000.0,14.103649799670542,13.81,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Ritz Vdi BS-IV,2012,54948.000000000044,Mangalore,3715.0,1680.0,1620.0,43.0,1248.0000000000005,74.99999999999997,4000.0,190.0,2000.0,13.0876568212651,13.81,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Verna 1.6 VTVT SX,2018,16339.00000000001,Kolkata,4375.0,1700.0,1475.0,43.0,1590.9999999999998,121.00000000000003,6300.0,158.0,4200.0,13.332835658211609,13.81,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Elite i20 Sportz 1.2 (O),2020,58099.99999999996,Lucknow,3985.0,1734.0,1505.0,45.0,1196.9999999999995,82.00000000000001,6000.0,115.0,4000.0,13.332835658211609,13.81,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Pajero 2.5 MT,2013,95000.00000000001,Bangalore,4695.0,1815.0,1840.0,70.0,2476.999999999999,175.99999999999991,4000.0,400.0,2000.0,13.977824558629855,13.81,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Verna Fluidic 1.6 VTVT SX AT,2015,58199.999999999956,Navi Mumbai,4370.0,1700.0,1475.0,43.0,1590.9999999999998,121.00000000000003,6300.0,158.0,4200.0,13.332835658211609,13.81,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Wagon R LXi CNG,2011,54000.00000000001,Mumbai,3539.0,1491.0,1700.0,35.0,998.0000000000002,59.000000000000014,6200.0,77.0,3500.0,13.0876568212651,13.81,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
City VX,2015,43999.99999999997,Kolkata,4440.0,1695.0,1495.0,40.0,1497.0000000000007,117.00000000000003,6600.0,145.0,4600.0,13.247622182348156,13.81,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Rapid 1.6 MPI Active,2018,46999.99999999999,Coimbatore,4386.0,1699.0,1466.0,55.0,1598.0,103.99999999999999,5250.0,153.0,3800.0,13.940173966008981,13.81,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Alto LXi BS-III,2008,19759.000000000015,Chennai,3495.0,1491.0,1460.0,35.0,925.1908124790585,46.99999999999999,6200.0,62.0,3000.0,13.0876568212651,13.81,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Creta SX 1.6 CRDi,2019,46999.99999999999,Jalandhar,4270.0,1780.0,1665.0,55.0,1581.9999999999993,126.0,4000.0,260.0,1500.0,13.332835658211609,13.81,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3-Series 320d Sport Line,2014,35000.00000000001,Kolkata,4624.0,2031.0,1429.0,60.0,1995.0000000000007,184.00000000000006,4000.0,380.0,1750.0,14.970197610360676,13.81,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Innova 2.4 VX 7 STR [2016-2020],2017,28999.999999999996,Mysore,4735.0,1830.0,1795.0,55.0,2392.999999999999,147.99999999999994,3400.0,343.0,1400.0,14.103649799670542,13.81,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
S-Cross Alpha 1.6,2016,76999.99999999997,Delhi,4300.0,1765.0,1590.0,48.0,1598.0,118.00000000000004,3750.0,320.0,1750.0,13.0876568212651,13.81,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Grand Vitara 2015 2.0 AT,2007,92000.00000000007,Mohali,4470.0,1810.0,1695.0,66.0,1995.0000000000007,119.99999999999997,5500.0,170.0,3500.0,13.0876568212651,13.81,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Rapid Monte Carlo 1.6 MPI MT,2018,38000.000000000015,Bangalore,4413.0,1699.0,1466.0,55.0,1598.0,103.99999999999999,5200.0,153.0,3750.0,13.940173966008981,13.81,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
A6 2.0 TDI Premium,2014,68999.99999999997,Mohali,4915.0,1874.0,1455.0,65.0,1967.9999999999998,176.99999999999994,3750.0,380.0,1750.0,14.645617786857711,13.81,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Glanza G,2020,55000.00000000004,Lucknow,3995.0,1745.0,1510.0,37.0,1196.9999999999995,82.00000000000001,6000.0,113.0,4200.0,14.103649799670542,13.81,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ES 300h Exquisite [2020-2021],2020,13999.999999999995,Delhi,4975.0,1865.0,1445.0,50.0,2486.999999999999,175.99999999999991,5700.0,221.0,3600.0,14.414617681160243,13.81,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Tiago Revotron XT [2016-2019],2018,29434.000000000015,Kolkata,3746.0,1647.0,1535.0,35.0,1047.0000000000002,69.00000000000001,4000.0,140.0,1800.0,13.539726337744348,13.81,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
Elite i20 Sportz 1.4 CRDI,2017,64999.999999999956,Kheda,3985.0,1734.0,1505.0,45.0,1396.0,88.99999999999999,4000.0,220.0,1500.0,13.332835658211609,13.81,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Estilo LXi BS-IV,2010,61999.99999999997,Bhopal,3600.0,1491.0,1595.0,35.0,998.0000000000002,66.99999999999997,6200.0,90.0,3500.0,13.0876568212651,13.81,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Kwid 1.0 RXT AMT Opt,2019,31999.999999999993,Coimbatore,3679.0,1579.0,1478.0,28.0,999.0000000000003,66.99999999999997,5500.0,91.0,4250.0,13.085894547754995,13.81,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Panamera 3.0 Diesel,2016,20499.999999999993,Delhi,4370.0,1775.0,1550.0,50.0,1497.9999999999998,117.00000000000003,4200.0,200.0,1900.0,15.073386981633433,13.81,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
7-Series 730Ld DPE,2017,28000.00000000002,Delhi,5219.0,1902.0,1481.0,78.0,2993.0000000000027,261.99999999999994,4000.0,620.0,2000.0,14.970197610360676,13.81,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Thar LX 4-STR Hard Top Petrol AT,2021,7404.661098281211,Mumbai,3985.0,1820.0,1844.0,57.0,1997.0,149.99999999999997,5000.0,320.0,1500.0,13.7548285741869,13.81,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Verna Fluidic 1.6 CRDi SX,2013,70999.99999999994,Agra,4370.0,1700.0,1475.0,43.0,1581.9999999999993,126.0,4000.0,260.0,1900.0,13.332835658211609,13.81,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
M-Class ML 350 CDI,2015,76345.00000000006,Gurgaon,4804.0,2035.0,1796.0,70.0,2997.0000000000023,254.0,3600.0,619.0,1600.0,14.979287245081439,13.81,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Amaze 1.5 E i-DTEC,2013,79500.00000000004,Pune,3990.0,1680.0,1505.0,35.0,1497.9999999999998,98.99999999999999,3600.0,200.0,1750.0,13.247622182348156,13.81,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
S90 D4 Inscription,2020,7404.661098281211,Mumbai,4963.0,1879.0,1443.0,55.0,1969.0,187.00000000000003,4250.0,400.0,1750.0,14.426292544644863,13.81,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Verna Fluidic 1.6 VTVT SX Opt AT,2019,50000.000000000015,Delhi,4370.0,1700.0,1475.0,43.0,1590.9999999999998,121.00000000000003,6300.0,158.0,4200.0,13.332835658211609,13.81,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
XL6 Alpha MT Petrol,2021,13399.999999999989,Mysore,4445.0,1775.0,1700.0,45.0,1461.9999999999995,103.00000000000001,6000.0,138.0,4400.0,13.0876568212651,13.81,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
A3 35 TDI Premium Plus + Sunroof,2018,17300.000000000004,Bangalore,4456.0,1796.0,1416.0,50.0,1967.9999999999998,141.00000000000003,3500.0,320.0,1750.0,14.645617786857711,13.81,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
XF R 5.0 V8 Supercharged,2011,70662.00000000004,Pune,4370.0,1775.0,1550.0,50.0,1497.9999999999998,117.00000000000003,4200.0,200.0,1900.0,14.766056716400424,13.81,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
5-Series 520d Modern Line,2014,87999.99999999996,Bangalore,4899.0,2035.0,1464.0,50.0,1995.0000000000007,184.00000000000006,4000.0,380.0,1750.0,14.970197610360676,13.81,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Xcent S 1.1 CRDi (O),2014,81000.00000000007,Lucknow,3995.0,1660.0,1520.0,43.0,1119.9999999999998,71.0,4000.0,180.0,1750.0,13.332835658211609,13.81,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Celerio ZXi AMT [2017-2019],2018,27239.000000000004,Bangalore,3600.0,1600.0,1560.0,35.0,998.0000000000002,66.99999999999997,6000.0,90.0,3500.0,13.0876568212651,13.81,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
GLC 220 d Progressive,2017,71999.99999999996,Faridabad,4656.0,1890.0,1639.0,66.0,2143.0000000000005,167.99999999999997,3000.0,400.0,1400.0,14.979287245081439,13.81,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
GLS 400d 4MATIC,2021,7404.661098281211,Delhi,5207.0,2035.0,1823.0,90.0,2925.0000000000014,326.0,3600.0,685.0,1200.0,14.979287245081439,13.81,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Yaris J CVT [2018-2020],2018,23147.99999999998,Bangalore,4425.0,1730.0,1495.0,42.0,1495.9999999999993,105.99999999999997,6000.0,140.0,4200.0,14.103649799670542,13.81,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Vitara Brezza VDi,2018,35999.99999999998,Patna,3995.0,1790.0,1640.0,48.0,1248.0000000000005,88.99999999999999,4000.0,200.0,1750.0,13.0876568212651,13.81,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Scorpio VLX 2WD BS-IV,2014,83000.0,Rudrapur,4430.0,1817.0,1975.0,60.0,2179.000000000001,119.99999999999997,4000.0,290.0,1800.0,13.7548285741869,13.81,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Figo Duratorq Diesel ZXI 1.4,2013,86999.99999999994,Mohali,3795.0,1680.0,1427.0,45.0,1399.0000000000007,68.00000000000001,4000.0,160.0,2000.0,13.701192212433263,13.81,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
i20 Sportz 1.4 CRDI,2013,95610.0,Rudrapur,3995.0,1710.0,1505.0,45.0,1335.9999999999995,88.99999999999999,4000.0,219.744,1500.0,13.332835658211609,13.81,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Q5 2.0 TDI quattro Premium Plus,2012,40000.0,Raipur,4629.0,1898.0,1653.0,75.0,1967.9999999999998,174.0,4200.0,380.0,1750.0,14.645617786857711,13.81,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Ciaz Delta Hybrid 1.5 [2018-2020],2019,43999.99999999997,Delhi,4490.0,1730.0,1485.0,43.0,1461.9999999999995,103.00000000000001,6000.0,138.0,4400.0,13.0876568212651,13.81,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ES 300h Exquisite [2020-2021],2020,26999.999999999978,Mumbai,4975.0,1865.0,1445.0,50.0,2486.999999999999,175.99999999999991,5700.0,221.0,3600.0,14.414617681160243,13.81,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Fortuner 3.0 4x4 MT,2012,12749.0,Kolkata,4705.0,1840.0,1850.0,80.0,2982.000000000002,169.0,3600.0,343.0,1400.0,14.103649799670542,13.81,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
Baleno Zeta 1.2 AT,2020,7404.661098281211,Chennai,3995.0,1745.0,1500.0,37.0,1196.9999999999995,83.00000000000003,6000.0,115.0,4000.0,13.0876568212651,13.81,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C-Class C 220 CDI Avantgarde,2016,7404.661098281211,Delhi,4686.0,1810.0,1442.0,66.0,2143.0000000000005,167.99999999999997,3000.0,400.0,1400.0,14.979287245081439,13.81,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5-Series 520d M Sport,2017,41296.00000000001,Mumbai,4899.0,2035.0,1464.0,65.0,1995.0000000000007,190.0,4000.0,400.0,1750.0,14.970197610360676,13.81,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
DZire ZDi Plus AMT,2018,92000.00000000007,Ludhiana,3995.0,1735.0,1515.0,37.0,1248.0000000000005,74.00000000000003,4000.0,190.0,2000.0,13.0876568212651,13.81,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Baleno Zeta 1.2,2017,36058.000000000015,Mumbai,3995.0,1745.0,1500.0,37.0,1196.9999999999995,83.00000000000003,6000.0,115.0,4000.0,13.0876568212651,13.81,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Santa Fe 4 WD (AT),2013,83465.99999999999,Jaipur,4660.0,1890.0,1760.0,70.0,2199.0,195.0,4000.0,436.0,1800.0,13.332835658211609,13.81,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Creta 1.6 SX Plus AT Petrol,2019,12999.999999999995,Mumbai,4270.0,1780.0,1630.0,60.0,1590.9999999999998,122.00000000000003,6400.0,154.0,4850.0,13.332835658211609,13.81,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
City V CVT Petrol [2017-2019],2017,38000.000000000015,Ahmedabad,4440.0,1695.0,1495.0,40.0,1497.0000000000007,117.00000000000003,6600.0,145.0,4600.0,13.247622182348156,13.81,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Santro GL (CNG),2009,71999.99999999996,Kanpur,3565.0,1525.0,1590.0,35.0,1085.9999999999998,62.00000000000001,5500.0,96.0,3000.0,13.332835658211609,13.81,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
Verna 1.6 VTVT S,2015,41999.99999999999,Kolkata,4375.0,1700.0,1475.0,43.0,1590.9999999999998,121.00000000000003,6300.0,155.0,4200.0,13.332835658211609,13.81,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Celerio VXi AMT,2014,60116.00000000002,Bangalore,3600.0,1600.0,1560.0,35.0,998.0000000000002,66.99999999999997,6000.0,90.0,3500.0,13.0876568212651,13.81,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
5-Series 520d Sedan,2013,195000.00000000006,Hyderabad,4899.0,2035.0,1464.0,50.0,1995.0000000000007,184.00000000000006,4000.0,380.0,1750.0,14.970197610360676,13.81,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Swift DZire VXi,2009,76999.99999999997,Pune,4160.0,1690.0,1530.0,43.0,1297.9999999999995,87.0,6000.0,113.0,4500.0,13.0876568212651,13.81,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Kodiaq L&K 2.0 TDI 4x4 AT,2020,46999.99999999999,Mumbai,4697.0,1882.0,1665.0,63.0,1497.9999999999998,117.00000000000003,4200.0,200.0,1900.0,13.940173966008981,13.81,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Fortuner 4x2 AT,2013,170668.99999999988,Mumbai,4705.0,1840.0,1850.0,80.0,2982.000000000002,171.00000000000009,3600.0,343.0,1400.0,14.103649799670542,13.81,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Alto 800 Lxi,2018,48000.00000000004,Kanpur,3395.0,1491.0,1475.0,35.0,925.1908124790585,46.99999999999999,6000.0,69.0,3500.0,13.0876568212651,13.81,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
X7 xDrive40i M Sport,2021,9500.000000000005,Chandigarh,5151.0,2000.0,1805.0,83.0,2997.9999999999977,334.99999999999994,5500.0,450.0,1500.0,14.970197610360676,13.81,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Swift VDi,2015,36528.0,Varanasi,3850.0,1695.0,1530.0,42.0,1248.0000000000005,74.00000000000003,4000.0,190.0,2000.0,13.0876568212651,13.81,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Santro GL (CNG),2013,76000.0,Delhi,3565.0,1525.0,1590.0,35.0,1085.9999999999998,62.00000000000001,5500.0,96.0,3000.0,13.332835658211609,13.81,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Baleno Alpha 1.2 AT,2017,35000.00000000001,Mumbai,3995.0,1745.0,1500.0,37.0,1196.9999999999995,83.00000000000003,6000.0,115.0,4000.0,13.0876568212651,13.81,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Vitara Brezza VXi,2021,17283.0,Mumbai,3995.0,1790.0,1640.0,48.0,1461.9999999999995,103.00000000000001,6000.0,138.0,4400.0,13.0876568212651,13.81,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
E-Class E 220d Exclusive [2019-2019],2022,16999.99999999999,Surat,5063.0,1860.0,1494.0,80.0,1950.0000000000005,192.0,3800.0,400.0,1600.0,14.979287245081439,13.81,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Polo GT TSI,2017,41417.00000000004,Bangalore,3971.0,1682.0,1469.0,45.0,1196.9999999999995,103.00000000000001,5000.0,175.0,1500.0,13.36190214923346,13.81,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Ciaz Zeta 1.4 AT,2017,31000.000000000015,Mumbai,4490.0,1730.0,1485.0,43.0,1373.0,90.99999999999997,6000.0,130.0,4000.0,13.0876568212651,13.81,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Bolero SLE BS III,2017,61999.99999999997,Lucknow,4107.0,1745.0,1880.0,50.0,2522.999999999999,62.99999999999999,3200.0,195.0,1400.0,13.7548285741869,13.81,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
XE Prestige Diesel,2017,29999.000000000007,Bangalore,4795.0,1967.0,1416.0,56.0,1998.9999999999993,176.99999999999994,4000.0,430.0,1750.0,14.766056716400424,13.81,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Hector Sharp 1.5 DCT Petrol [2019-2020],2021,16999.99999999999,Delhi,4655.0,1835.0,1760.0,60.0,1451.0,141.00000000000003,5000.0,250.0,1600.0,14.235879202727373,13.81,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Cooper D 5 Door,2020,19759.000000000015,Coimbatore,3982.0,1727.0,1425.0,44.0,1495.9999999999993,114.00000000000003,4000.0,270.0,1750.0,14.516270808655126,13.81,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Scorpio VLX 2WD Airbag BS-IV,2013,170000.00000000012,Salem,4430.0,1817.0,1975.0,60.0,2179.000000000001,119.99999999999997,4000.0,290.0,1800.0,13.7548285741869,13.81,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
Zen LX,1996,100000.00000000004,Coimbatore,4370.0,1775.0,1550.0,50.0,1497.9999999999998,117.00000000000003,4200.0,200.0,1900.0,13.0876568212651,13.81,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Sonet GTX Plus 1.5 AT [2020-2021],2021,21999.999999999993,Mumbai,3995.0,1790.0,1647.0,45.0,1493.0,113.00000000000003,4000.0,250.0,1500.0,14.082939331174831,13.81,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
GLS 350 d,2019,53000.00000000002,Dehradun,5130.0,1934.0,1850.0,100.0,2987.000000000002,254.99999999999991,3400.0,620.0,1600.0,14.979287245081439,13.81,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
